active,byline,city,currency,description,end_date,funded_amt,funded_pct,headline,state,title,url
0,,,,The Fling is a desktop catapult made entirely of carbon fiber.  It's the perfect way to show one's nerdiness...,,,,The Fling: a desktop carbon fiber catapult,,The Fling:,https://www.kickstarter.com/projects/956559417/the-fling-a-desktop-carbon-fiber-catapult?ref=category
0,,,,Weekly Screencasts focused on Professional Python and Data Science.,,,,Pycast: Python & Data Science Screencasts,,Pycast:,https://www.kickstarter.com/projects/127250310/pycast-python-and-data-science-screencasts?ref=category
0,,,,I am creating an app for young people who have just been diagnosed with scoliosis in order to receive my Girl Scout Silver Award.,,,,Scoliosis App for Girl Scouts,,Scoliosis,https://www.kickstarter.com/projects/1836958248/scoliosis-app-for-girl-scouts?ref=category
0,,,,ODE is a web-based engineering project management system to facilitate the design and development of open source hardware projects.,,,,Open Hardware Needs a SourceForge of its Own,,Open,https://www.kickstarter.com/projects/373493158/open-hardware-needs-a-sourceforge-of-its-own?ref=category
0,,,,"Help us finish an abandoned school project, and build a Greenpower Electric Car.",,,,Greenpower Formula 24+ Car Build,,Greenpower,https://www.kickstarter.com/projects/callummorrison/greenpower-formula-24-car-build?ref=category
0,,,,"A real-world, best practices guide to the Django Framework for novices so they get the best possible start.",,,,Getting Started With Django,,Getting,https://www.kickstarter.com/projects/657368266/getting-started-with-django?ref=category
0,,,,Apps and APIs for members of the Church of Jesus Christ of Latter-Day Saints,,,,LDS Connect - Apps for Church Members and Developer API,,LDS Connect -,https://www.kickstarter.com/projects/coolaj86/ldsconnectorg?ref=category
0,,,,Arduino-compatible board that includes a prototyping area and rechargeable battery power management circuit (and a battery holder),,,,Open Source Robotics/Microelectronics Educational Board,,Open,https://www.kickstarter.com/projects/385110322/open-source-robotics-microelectronics-educational?ref=category
0,,,,YoungBoard — A new transport for sustainable development by Center Young GmbH.  We are a new start up company and need your support!,,,,YoungBoard-The world’s first real solar electric skateboard,,YoungBoard-,https://www.kickstarter.com/projects/50537264/youngboard-solar-electric-skateboard?ref=category
0,,,,A game-changing new solar car design in a 3000km solar marathon across Australia. Support Cambridge University Eco Racing.,,,,CUER: the UK's number one solar car team,,CUER:,https://www.kickstarter.com/projects/704143762/cuer-the-uks-number-one-solar-car-team?ref=category
0,,,,An interactive course where you learn to guide a group of kids in mindfulness practice. Developed by educators and mindfulness experts.,,,,Learn to Teach Mindfulness to Kids!,,Learn,https://www.kickstarter.com/projects/1456951202/learn-to-teach-mindfulness-to-kids?ref=category
0,,,,Unallocated Space is a new hackerspace based on central Maryland.  We're seeking financial assistance to help us with our build out.  Thank you!,,,,Unallocated Space: A New Hackerspace,,Unallocated Space:,https://www.kickstarter.com/projects/1895459557/unallocated-space-a-new-hackerspace?ref=category
0,,,,"Pixy is a fast vision sensor you can quickly “teach” to find objects, and it connects directly to Arduino and other controllers.",,,,"Pixy (CMUcam5): a fast, easy-to-use vision sensor",,"Pixy (CMUcam5): a fast, easy-to-",https://www.kickstarter.com/projects/254449872/pixy-cmucam5-a-fast-easy-to-use-vision-sensor?ref=category
0,,,,Don’t blow it & break your phone while filming your buddy skate. Get the SM1 case. It protects your phone and has a 235° Fisheye!,,,,SM1 | HEAVY DUTY iPHONE CASE WITH 235° FISHEYE LENS,,SM1,https://www.kickstarter.com/projects/skidmarkskatemag/heavy-duty-iphone-6-and-6-plus-case-with-wide-angl?ref=category
0,,,,UnitedForCatfish.com will be a centralized hub for every state to use as a local and national resource for the protection of catfish.,,,,United For Catfish,,United For Catfish,https://www.kickstarter.com/projects/332432731/united-for-catfish?ref=category
0,,,,"Bringing back the Mojo to iPhone 5 underwater. IPX8 Waterproof, Shockproof, Snowproof, Dirtproof and Childproof Removable Battery case",,,,Waterproof Removable Battery Case - ibattz Mojo Refuel Aqua,,Waterproof Removable Battery Case -,https://www.kickstarter.com/projects/973455796/waterproof-removable-battery-case-ibattz-mojo-refu?ref=category
0,,,,Learn Functional Programming and Clojure with three 20-minute videos.,,,,LispCast Introduction to Clojure Videos,,LispCast,https://www.kickstarter.com/projects/376627045/lispcast-introduction-to-clojure-videos?ref=category
0,,,,WiFi Quad Relay Board with ESP8266 to control upto four AC/DC appliance with Android App. Can Program using Arduino IDE,,,,WiFi Quad Relay Board with ESP8266 for IoT & Home Automation,,WiFi,https://www.kickstarter.com/projects/2043884412/wifi-quad-relay-board-with-esp8266-for-iot-and-hom?ref=category
0,,,,Dorkbot Chicago needs a video projector!,,,,Dorkbot Chicago video projector,,Dorkbot,https://www.kickstarter.com/projects/149077132/dorkbot-chicago-video-projector?ref=category
0,,,,Light up your face to the music around you,,,,PEGS - LED Party Shades,,PEGS -,https://www.kickstarter.com/projects/1564100535/pegs-led-party-shades?ref=category
0,,,,The Magic Grow Carpet  allows you to raise amazing gardens in pots in a very minimal space using minimum amounts of water!!!,,,,Magic Grow Carpet,,Magic Grow Carpet,https://www.kickstarter.com/projects/2084310224/magic-grow-carpet?ref=category
0,,,,"The RObot is a successfully tested transformable Quadcopter/Rover!                              
Now pushing for $3000!!!",,,,RObot: A Transformable Multicopter/Rover,,RObot:,https://www.kickstarter.com/projects/742413994/robot-a-transformable-multicopter-rover?ref=category
0,,,,The Photon is a solar self charging boombox scooter with integrated speakers built on a solar pod with bluetooth and USB charging port.,,,,Daymak Photon Scooter,,Daymak Photon Scooter,https://www.kickstarter.com/projects/867054068/daymak-photon-scooter?ref=category
0,,,,"The QU-BD One Up is the least expensive, production ready, high quality 3D printer available on the market! ...Its OPEN SOURCE TOO!",,,,QU-BD One Up - Open Source Production Ready 3D Printer,,QU-BD One Up -,https://www.kickstarter.com/projects/qu-bd/qu-bd-one-up-open-source-production-ready-3d-print?ref=category
0,,,,Shipping Started: 12/4/2015,,,,i10 Power Series Cable. The Last Cable You Will Ever Need.,,i10,https://www.kickstarter.com/projects/57869455/i10-accessories-power-series-iphone-cable?ref=category
0,,,,Heartbroken?  Fill the void with a pro editor built for HDSLR storytellers.,,,,Novacut Pro Video Editor,,Novacut,https://www.kickstarter.com/projects/novacut/novacut-pro-video-editor?ref=category
0,,,,"Gib an, wie Du helfen möchtest und wir vermitteln Deine Hilfe zu genau den Menschen, die sie brauchen. Integration ist Kennenlernen!",,,,Beto-App zur Koordination von Flüchtlingshilfe&Integration,,Beto-,https://www.kickstarter.com/projects/1823627397/app-zur-koordination-von-fluchtlingshilfe-und-inte?ref=category
0,,,,"Pair Starfish with any smartphone to build a ""safety net"" around your child! Starfish alerts you if you leave your child in the car.",,,,Starfish: Smart Seat Sensor Alerts iPhone of Child in Danger,,Starfish:,https://www.kickstarter.com/projects/mattbsheets/starfish?ref=category
0,,,,"Art that personalizes your smart device. A simple line says a lot - an idea, a feeling, an attitude. Sculpted steel says it stronger!",,,,MySparcLine: Sculpture for your smart device,,MySparcLine:,https://www.kickstarter.com/projects/belveal/mysparcline-sculpture-for-your-smart-device?ref=category
0,,,,"The future home of the UK Christian Chart, video interviews & reviews, news & updates and many more exciting features",,,,UK Christian Chart,,UK Christian Chart,https://www.kickstarter.com/projects/119045096/uk-christian-chart?ref=category
0,,,,The Arduino Project Board allows you to easily use Arduino-programmed chips in your finished electronics project.,,,,Arduino Project Board,,Arduino Project Board,https://www.kickstarter.com/projects/610437050/arduino-project-board?ref=category
0,,,,Track sun exposure and get alerts when it’s time to seek sun protection based on your skin type.,,,,The World's Smartest Sun Safety Wearable,,The,https://www.kickstarter.com/projects/comfable/qtemp-the-worlds-smartest-wearable-weather-station?ref=category
0,,,,"A stylish set of reference posters covering subjects such as Ohm's law, microcontrollers, transistors, and more.",,,,"EE Reference Posters for Makers, Hobbyists, and Pros",,"EE Reference Posters for Makers, Hobbyists,",https://www.kickstarter.com/projects/zarthcode/ee-reference-posters-for-makers-hobbyists-and-pros?ref=category
0,,,,"A simple and beautiful way to hold most mobile phones and an Apple Watch, made of earth friendly materials by American craftsmen.",,,,EAZZL - Mobile phone and Apple Watch charging station,,EAZZL -,https://www.kickstarter.com/projects/1837764174/eazzl-mobile-phone-and-apple-watch-charging-statio?ref=category
0,,,,iRescue™ is a smartphone app which will help locate people after a natural disaster or in a variety of emergency situations.,,,,iRescue - YOU Could Save a Life --- What could be cooler?,,iRescue - YOU Could Save a Life ---,https://www.kickstarter.com/projects/2040502215/irescue-you-could-save-a-life-what-could-be-cooler?ref=category
0,,,,BoltUps.com is the premier social media destination for the performance and aftermarket lifestyle. Help us create the mobile app!,,,,Bolt Ups Mobile App,,Bolt,https://www.kickstarter.com/projects/490588398/bolt-ups-mobile-app?ref=category
0,,,,"You are funding the development of a robot build by high school students for the 2012 FIRST Robotics Lonestar Regional in Houston, TX",,,,Dickinson High School FIRST Robotics 2012 Lonestar Regional,,Dickinson,https://www.kickstarter.com/projects/562283329/dickinson-high-school-first-robotics-2012-lonestar?ref=category
0,,,,"Amazing, Fun, Educational multi function board for the Raspberry Pi (inc B+) with OLED Display, Tutorials and out of the box functions!",,,,Raspberry Pi Multi Function Board + OLED Display! EduBoard ©,,Raspberry,https://www.kickstarter.com/projects/827010089/raspberry-pi-multi-function-board-oled-display-edu?ref=category
0,,,,We need $2500 to send our drive team to the FRC World Championships  in St. Louis.  We are hoping for $13000 to send our entire team.,,,,Help High School Attend FIRST Robotics World Championships!,,Help,https://www.kickstarter.com/projects/433044202/help-high-school-attend-first-robotics-world-champ?ref=category
0,,,,"Plug the sip-hole on a beverage lid with The SpilliNator...then Sip, Pour, and even ""Suck"" from the lid, all Splash-Free and On-the-Go!",,,,"The SpilliNator - Splash-Free Coffee & Tea ""On-the-Go!""",,"The SpilliNator - Splash-Free Coffee & Tea ""On-the-",https://www.kickstarter.com/projects/strongholdinc/sip-tube-aka-the-spillinator-never-spill-coffee-ag?ref=category
0,,,,"Our team is partaking in the annual BEST competition and we can use your help to raise money for supplies, we appreciate your support.",,,,2014 BEST Robotics,,2014 BEST Robotics,https://www.kickstarter.com/projects/468847833/2014-best-robotics?ref=category
0,,,,An e-book with files to teach PHP programming through a series of interesting projects that are fun AND useful and build on each other.,,,,The Joy of PHP Programming  (e-book and course),,The Joy of PHP Programming  (e-,https://www.kickstarter.com/projects/alanforbes/the-joy-of-php-programming-e-book-and-course?ref=category
0,,,,The Goal: Make the process of building a RepRap less intimidating for people who are interested but don't know where to start.,,,,3D Printing for Everyone - Making the RepRap Easier to Build,,3D Printing for Everyone -,https://www.kickstarter.com/projects/romualdvictor/3d-printing-for-everyone-making-the-reprap-easier?ref=category
